,id,totals,fluOf250d,fluOf120d,fluOf80d,fluOf10d,fluOf5d,incOf50,incOf120,incOf250,diffTohigh250,diffTohigh120,diffTohigh80,ma5,ma10,ma20,ma50,ma120,ma250,isHighOfHistory,isLowOfHistory,isHighOfYear,isLowOfyear
752,6050772,14.964,45.15260323159785,27.49925838030258,20.49836843666567,5.241379310344818,2.8965517241379337,-5.19777705132397,-3.301100366788936,-32.62081784386618,53.65517241379312,16.24137931034483,16.24137931034483,2.8663999999999996,2.8467999999999996,2.9151,2.9579000000000013,2.949166666666666,3.2566479999999975,0.0,0.0,0.0,0.0
753,6050773,14.8866,45.15260323159785,27.49925838030258,20.49836843666567,5.241379310344818,1.3103448275862006,-4.2800265428002655,-4.2800265428002655,-33.09369202226346,54.45407279029465,16.84575389948008,16.84575389948008,2.8802,2.8467999999999996,2.90865,2.9544200000000007,2.9482166666666663,3.2509719999999964,0.0,0.0,0.0,0.0
754,6050774,14.92272,45.15260323159785,27.49925838030258,20.49836843666567,5.241379310344818,0.7931034482758667,-5.45930042497549,-7.307692307692314,-30.86301697346402,54.080221300138334,16.562932226832647,16.562932226832647,2.8861999999999997,2.8535999999999997,2.90105,2.9519800000000003,2.9471999999999996,3.2452919999999974,0.0,0.0,0.0,0.0
755,6050775,14.964,45.15260323159785,27.49925838030258,20.49836843666567,2.8965517241379337,0.7931034482758667,-7.936507936507936,-7.731466751511292,-31.050879695672855,53.65517241379312,16.24137931034483,16.24137931034483,2.8907999999999996,2.8688,2.8927,2.9488000000000003,2.9453666666666662,3.2401599999999973,0.0,0.0,0.0,0.0
756,6050776,14.92272,45.15260323159785,27.49925838030258,20.49836843666567,2.8965517241379337,0.5172413793103492,-8.423052564914503,-7.7511961722488,-31.2410841654779,54.080221300138334,16.562932226832647,16.562932226832647,2.8937999999999997,2.8747999999999996,2.8896500000000005,2.94364,2.943275,3.234903999999997,0.0,0.0,0.0,0.0
757,6050777,14.61312,45.15260323159785,27.49925838030258,20.49836843666567,2.8965517241379337,2.3448275862068986,-8.792270531400971,-5.062018102581302,-30.26348190100961,57.344632768361606,19.03248587570622,19.03248587570622,2.8802,2.8732999999999995,2.8817000000000004,2.9371199999999993,2.94075,3.2294079999999976,0.0,0.0,0.0,0.0
758,6050778,14.8092,45.15260323159785,27.49925838030258,20.49836843666567,2.3448275862068986,2.3448275862068986,-5.963302752293576,1.6288951841359867,-28.124217380415722,55.261324041811854,17.456445993031355,17.456445993031355,2.8771999999999998,2.8787,2.87415,2.9324199999999996,2.9398083333333327,3.224643999999998,0.0,0.0,0.0,0.0
759,6050779,14.964,45.15260323159785,27.49925838030258,20.49836843666567,2.3448275862068986,2.3448275862068986,-6.360994510816921,3.534451981435193,-26.952141057934515,53.65517241379312,16.24137931034483,16.24137931034483,2.8788,2.8825,2.86845,2.92938,2.9404416666666657,3.2202719999999982,0.0,0.0,0.0,0.0
760,6050780,14.964,45.15260323159785,27.49925838030258,20.49836843666567,2.3448275862068986,2.3448275862068986,-11.369193154034226,1.3277428371767928,-27.22710163111669,53.65517241379312,16.24137931034483,16.24137931034483,2.8788000000000005,2.8848,2.8650499999999997,2.9254400000000005,2.9412666666666656,3.2159919999999977,0.0,0.0,0.0,0.0
761,6050781,14.92272,45.15260323159785,27.49925838030258,20.49836843666567,2.3448275862068986,2.3448275862068986,-7.986000636334708,1.048218029350098,-27.15365239294711,54.080221300138334,16.562932226832647,16.562932226832647,2.8788,2.8862999999999994,2.8657999999999997,2.91784,2.9415166666666654,3.2116199999999986,0.0,0.0,0.0,0.0
762,6050782,15.118800000000002,45.15260323159785,27.49925838030258,20.49836843666567,3.344709897610932,2.047781569965872,-5.636070853462153,2.0905923344947754,-25.634517766497456,52.08191126279864,15.05119453924914,15.05119453924914,2.8983999999999996,2.8892999999999995,2.8680499999999998,2.9135800000000005,2.942083333333332,3.207459999999999,0.0,0.0,0.0,0.0
763,6050783,14.8866,45.15260323159785,27.49925838030258,20.49836843666567,3.344709897610932,1.5358361774744154,-7.294344473007722,5.561653860226846,-27.74855997996494,54.45407279029465,16.84575389948008,16.84575389948008,2.9013999999999998,2.8892999999999995,2.8680499999999998,2.90918,2.942208333333332,3.2032399999999983,0.0,0.0,0.0,0.0
764,6050784,15.041400000000001,45.15260323159785,27.49925838030258,20.49836843666567,3.344709897610932,1.5358361774744154,-6.119162640901769,5.5012667390517604,-26.850690087829353,52.864493996569486,15.643224699828473,15.643224699828473,2.9044,2.8915999999999995,2.8725999999999994,2.9052399999999996,2.9437249999999993,3.1989279999999987,0.0,0.0,0.0,0.0
765,6050785,15.356160000000001,45.15260323159785,27.49925838030258,20.49836843666567,4.8387096774193585,3.0577956989247377,-0.501504513540626,4.825642831983093,-27.130264446620956,49.73118279569894,13.27284946236559,13.27284946236559,2.9196,2.8991999999999996,2.8839999999999995,2.9026599999999996,2.9454999999999987,3.1948919999999985,0.0,0.0,0.0,0.0
766,6050786,15.58836,45.15260323159785,27.49925838030258,20.49836843666567,6.256206554121153,4.501820589208876,5.0052137643378565,6.111696522655424,-24.05731523378583,47.50082754054951,11.585567692816952,11.585567692816952,2.9454000000000002,2.9121,2.8934499999999996,2.9032599999999995,2.9470166666666655,3.190639999999999,0.0,0.0,0.0,0.0
767,6050787,15.58836,45.15260323159785,27.49925838030258,20.49836843666567,4.99834491890102,4.501820589208876,7.547169811320745,5.851436580238255,-23.769871309613933,47.50082754054951,11.585567692816952,11.585567692816952,2.9636000000000005,2.931,2.90215,2.9061399999999993,2.948466666666666,3.1868119999999984,0.0,0.0,0.0,0.0
768,6050788,15.82572,45.15260323159785,27.49925838030258,20.49836843666567,5.934137593739823,4.955983045321164,14.142165984369198,12.550458715596333,-22.157360406091364,45.288555591783506,9.911966090642316,9.911966090642316,3.0,2.9507000000000003,2.9147,2.9112999999999998,2.950241666666666,3.183227999999999,0.0,0.0,0.0,0.0
769,6050789,15.55224,45.15260323159785,27.49925838030258,20.49836843666567,5.934137593739823,2.9670687968699117,11.83673469387755,22.92006525285481,-23.21019108280255,47.843397478434,11.844724618447254,11.844724618447254,3.0198,2.9621,2.9223,2.91784,2.9526499999999998,3.179523999999999,0.0,0.0,0.0,0.0
770,6050790,15.90312,45.15260323159785,27.49925838030258,20.49836843666567,6.391953277092799,2.2063595068137594,14.999999999999988,23.37870296236988,-21.31733469491958,44.58144062297212,9.377027903958474,9.377027903958474,3.0409999999999995,2.9803,2.93255,2.92558,2.9579,3.1761519999999988,0.0,0.0,0.0,0.0
771,6050791,15.867,45.15260323159785,27.49925838030258,20.49836843666567,6.391953277092799,2.2063595068137594,4.414261460101879,24.242424242424246,-21.496042889966805,44.91056910569106,9.626016260162595,9.626016260162595,3.0518,2.9986,2.94245,2.9334800000000003,2.962708333333333,3.1727839999999987,0.0,0.0,0.0,0.0
772,6050792,15.67092,45.15260323159785,27.49925838030258,20.49836843666567,6.391953277092799,2.2063595068137594,1.0312707917498383,24.263502454991816,-20.622059592263465,46.72374053342116,10.99769509384261,10.99769509384261,3.0549999999999997,3.0093,2.9493,2.9353200000000004,2.967391666666666,3.169263999999999,0.0,0.0,0.0,0.0
773,6050793,15.62964,45.15260323159785,24.562444378522688,19.952210274790914,5.418559377027899,2.2063595068137594,2.055256064690025,19.11128588281556,-20.205479452054792,47.11125784087159,11.290855067679106,10.531528557279628,3.0473999999999997,3.0237,2.9564999999999997,2.9357800000000003,2.9722666666666657,3.1660759999999986,0.0,0.0,0.0,0.0
774,6050794,15.90312,45.15260323159785,24.562444378522688,19.952210274790914,3.4393251135626177,1.7196625567813089,5.983493810178815,21.195438458513554,-20.238095238095237,44.58144062297212,9.377027903958474,8.630759247242052,3.061,3.0404,2.966,2.9380599999999997,2.9767583333333323,3.1632199999999986,0.0,0.0,0.0,0.0
775,6050795,15.9444,45.15260323159785,22.990210619994063,19.03323262839879,2.4595469255663454,1.9741100323624579,6.003430531732413,19.029275808936816,-19.405320813771525,44.20711974110034,9.093851132686089,7.1197411003236315,3.0625999999999998,3.0517999999999996,2.9755000000000003,2.9417,2.9813166666666655,3.1601239999999984,0.0,0.0,0.0,0.0
776,6050796,15.82572,45.15260323159785,22.07060219519431,18.09290953545231,2.4595469255663454,1.9741100323624579,7.463209530483534,15.77953944884863,-20.461618257261406,45.288555591783506,9.911966090642316,6.684056080860763,3.061,3.0564,2.9842500000000003,2.9447400000000004,2.9852416666666657,3.157055999999998,0.0,0.0,0.0,0.0
777,6050797,15.867,45.15260323159785,22.07060219519431,18.09290953545231,2.4595469255663454,1.9741100323624579,12.513721185510432,17.053673391701576,-20.1091192517537,44.91056910569106,9.626016260162595,6.406504065040637,3.0686,3.0618,2.9964000000000004,2.94916,2.9887916666666654,3.1539319999999984,0.0,0.0,0.0,0.0
778,6050798,15.867,45.15260323159785,22.07060219519431,18.09290953545231,2.4595469255663454,0.744336569579278,9.469562121751512,17.053673391701576,-19.628855201254574,44.91056910569106,9.626016260162595,6.406504065040637,3.0778,3.0625999999999998,3.00665,2.9560000000000004,2.9925249999999988,3.150835999999999,0.0,0.0,0.0,0.0
779,6050799,15.510959999999999,45.15260323159785,20.49836843666567,18.09290953545231,2.71844660194175,2.71844660194175,-2.71844660194175,10.596026490066219,-22.365702479338847,48.23685961410515,12.142381902860953,8.84896872920825,3.0625999999999998,3.0618,3.0119499999999997,2.9599400000000005,2.9956833333333317,3.1475559999999985,0.0,0.0,0.0,0.0
780,6050800,15.9444,45.15260323159785,20.49836843666567,18.09290953545231,2.71844660194175,2.71844660194175,-1.6862869869551365,13.062568605927543,-19.86514522821577,44.20711974110034,9.093851132686089,5.889967637540451,3.0626,3.0625999999999998,3.02145,2.9599400000000005,2.998783333333331,3.144427999999999,0.0,0.0,0.0,0.0
781,6050801,16.254,45.15260323159785,20.49836843666567,18.09290953545231,4.571428571428576,4.571428571428576,3.211009174311922,14.963503649635024,-18.160561184723313,41.460317460317476,7.0158730158730185,3.87301587301587,3.0792,3.0700999999999996,3.0343500000000003,2.9600800000000005,3.002258333333331,3.1416039999999987,0.0,0.0,0.0,0.0
782,6050802,16.37268,45.15260323159785,20.49836843666567,18.09290953545231,5.2631578947368505,5.2631578947368505,5.275381552753824,15.465793304221245,-14.704301075268821,40.43491963441539,6.2401512763945775,3.1200756381972816,3.0987999999999998,3.0836999999999994,3.0465,2.9625,3.0058666666666647,3.1388999999999987,0.0,0.0,0.0,0.0
783,6050803,15.9444,45.15260323159785,20.49836843666567,18.09290953545231,5.2631578947368505,5.2631578947368505,1.5111695137976289,9.419263456090652,-17.928286852589647,44.20711974110034,9.093851132686089,5.889967637540451,3.1018,3.0898,3.0567499999999996,2.9640200000000005,3.0087166666666647,3.136379999999999,0.0,0.0,0.0,0.0
784,6050804,16.14048,45.15260323159785,20.49836843666567,18.09290953545231,5.2631578947368505,2.615820989599754,1.9889142484512532,10.764872521246469,-17.4234424498416,42.455242966751925,7.768542199488487,4.603580562659836,3.1262,3.0944,3.0674,2.9657000000000004,3.0112499999999978,3.133831999999999,0.0,0.0,0.0,0.0
785,6050805,15.98052,45.15260323159785,20.49836843666567,18.09290953545231,5.2631578947368505,2.615820989599754,4.876396884524217,8.21104122990915,-16.410256410256412,43.88117533096547,8.847271553115919,5.650629641588628,3.1276,3.0951000000000004,3.0734500000000002,2.9663000000000017,3.0135249999999973,3.1310679999999995,0.0,0.0,0.0,0.0
786,6050806,16.33656,45.15260323159785,20.49836843666567,18.09290953545231,5.2631578947368505,2.615820989599754,5.850885991307249,8.313376667807043,-15.753060138371477,40.74542008843969,6.4750473783954545,3.348073278584961,3.1308,3.1050000000000004,3.0806999999999998,2.9705600000000008,3.016058333333331,3.1289119999999997,0.0,0.0,0.0,0.0
787,6050807,16.29528,45.15260323159785,20.49836843666567,18.09290953545231,5.2631578947368505,2.4005053695514866,4.534922211188349,7.781569965870299,-17.952714990906735,41.10196326789109,6.744775174160863,3.6098796706776404,3.1277999999999997,3.1133,3.08755,2.973900000000001,3.0180166666666652,3.1265119999999995,0.0,0.0,0.0,0.0
788,6050808,15.748320000000001,45.15260323159785,20.49836843666567,18.09290953545231,5.2631578947368505,3.600758054327223,1.2607830126078388,8.650765396938407,-20.06286013619696,46.00262123197904,10.452162516382698,7.208387942332887,3.1201999999999996,3.111,3.0867999999999993,2.9745200000000005,3.019033333333332,3.123324,0.0,0.0,0.0,0.0
789,6050809,15.62964,45.15260323159785,20.49836843666567,18.09290953545231,4.53829183737788,4.327226784586229,2.055256064690025,3.626411221347926,-19.398616285258118,47.11125784087159,11.290855067679106,8.022449653350936,3.1003999999999996,3.1133,3.0875499999999994,2.9748200000000002,3.0208666666666653,3.120168,0.0,0.0,0.0,0.0
790,6050810,15.510959999999999,45.15260323159785,20.49836843666567,18.09290953545231,5.2631578947368505,5.053695514845235,4.48383733055266,-2.9383274136260957,-19.01939655172415,48.23685961410515,12.142381902860953,8.84896872920825,3.0822,3.1048999999999998,3.0837499999999998,2.97558,3.021558333333332,3.1171599999999997,0.0,0.0,0.0,0.0
791,6050811,15.784440000000002,45.15260323159785,20.49836843666567,15.537346359911751,5.2631578947368505,4.813172894236863,6.031195840554606,-0.7462686567164079,-18.274111675126896,45.66851912389671,10.199411572409279,3.7267080745341574,3.0608000000000004,3.0958,3.0829499999999994,2.9792199999999998,3.0212416666666657,3.1145479999999997,0.0,0.0,0.0,0.0
792,6050812,15.784440000000002,45.15260323159785,20.49836843666567,15.537346359911751,5.053695514845235,1.732592350441333,6.031195840554606,3.309692671394809,-18.426666666666662,45.66851912389671,10.199411572409279,3.7267080745341574,3.0410000000000004,3.0844,3.084049999999999,2.9827,3.0210499999999993,3.111812,0.0,0.0,0.0,0.0
793,6050813,15.67092,45.15260323159785,20.49836843666567,15.537346359911751,5.053695514845235,1.732592350441333,7.542492917847028,3.3696392103471666,-10.094730609828307,46.72374053342116,10.99769509384261,4.478103391504779,3.0380000000000003,3.0791,3.0844499999999995,2.9857399999999994,3.0216833333333324,3.1089600000000006,0.0,0.0,0.0,0.0
794,6050814,16.14048,45.15260323159785,20.49836843666567,15.537346359911751,5.053695514845235,3.9002557544757135,13.828238719068409,5.1075268817204345,-11.186825667234517,42.455242966751925,7.768542199488487,1.4386189258311997,3.0577999999999994,3.0791,3.0867499999999994,2.991819999999999,3.0232666666666654,3.107960000000001,0.0,0.0,0.0,0.0
795,6050815,15.23748,45.15260323159785,20.49836843666567,15.537346359911751,6.7277321541377155,5.594629156010238,4.272598870056497,2.3570190641247857,-12.581409117821204,50.89739248222149,14.155096512021679,7.4500507958008875,3.0472,3.0646999999999998,3.0799000000000003,2.9959200000000004,3.0230749999999986,3.105684,0.0,0.0,0.0,0.0
796,6050816,15.31488,45.15260323159785,20.49836843666567,15.537346359911751,6.491450284990504,5.594629156010238,4.250087811731648,2.3448275862068986,-12.731549544251685,50.13477088948789,13.578167115902968,6.907008086253372,3.029,3.0449,3.07495,2.9986400000000004,3.0237666666666656,3.1040440000000005,0.0,0.0,0.0,0.0
797,6050817,15.1962,45.15260323159785,20.49836843666567,15.537346359911751,5.850383631713563,5.850383631713563,4.580965909090909,-6.50793650793651,-15.105217641971752,51.307300509337885,14.46519524617997,7.741935483870975,3.0062,3.0236,3.0684499999999995,3.0005999999999995,3.0241416666666656,3.1022200000000004,0.0,0.0,0.0,0.0
798,6050818,15.27876,45.15260323159785,20.49836843666567,15.537346359911751,5.850383631713563,5.850383631713563,3.4591194968553376,-7.120451693851954,-15.761024182076822,50.48969942586966,13.846673421141512,7.159743329956103,2.991,3.0145,3.0627500000000003,3.0035000000000003,3.0225666666666653,3.1001880000000006,0.0,0.0,0.0,0.0
799,6050819,15.31488,45.15260323159785,20.49836843666567,15.537346359911751,5.850383631713563,0.7749326145552604,3.1630170316301776,-3.9482200647249157,-13.695841814480955,50.13477088948789,13.578167115902968,6.907008086253372,2.959,3.0083999999999995,3.06085,3.0056199999999995,3.0207333333333324,3.0980000000000003,0.0,0.0,0.0,0.0
800,6050820,15.31488,45.15260323159785,20.49836843666567,15.537346359911751,5.850383631713563,0.7749326145552604,3.1630170316301776,-6.900878293601009,-15.2,50.13477088948789,13.578167115902968,6.907008086253372,2.962,3.0046,3.05475,3.0074400000000003,3.0197166666666657,3.096116,0.0,0.0,0.0,0.0
801,6050821,15.08268,45.15260323159785,20.49836843666567,13.867002836432397,6.5537084398977,1.516172506738542,0.7931034482758667,-6.9996818326439625,-19.097702740105174,52.44611700307904,15.326719124187477,8.552856654122477,2.953,2.9909999999999997,3.0434000000000005,3.00836,3.017508333333332,3.0938079999999997,0.0,0.0,0.0,0.0
802,6050822,15.433560000000002,45.15260323159785,20.49836843666567,13.867002836432397,6.5537084398977,2.273487128050821,3.67417677642982,-6.179422835633628,-18.76697447039652,48.98027415580074,12.70478100969575,6.084921430959543,2.9622,2.9842,3.0343000000000004,3.0101799999999996,3.016241666666665,3.0913199999999996,0.0,0.0,0.0,0.0
803,6050823,15.27876,45.15260323159785,20.49836843666567,13.867002836432397,6.5537084398977,2.273487128050821,2.3858921161825712,-6.681374093917435,-19.58174904942966,50.48969942586966,13.846673421141512,7.159743329956103,2.9622,2.9766,3.02785,3.0117000000000007,3.0143499999999985,3.0884359999999997,0.0,0.0,0.0,0.0
804,6050824,15.433560000000002,45.15260323159785,20.49836843666567,13.867002836432397,2.273487128050821,2.273487128050821,3.137931034482765,-7.940904893813482,-19.423491379310345,48.98027415580074,12.70478100969575,6.084921430959543,2.9668,2.9629,3.021,3.0136800000000012,3.012833333333332,3.0856719999999997,0.0,0.0,0.0,0.0
805,6050825,12.96708,45.15260323159785,25.452388015425694,20.8005042546486,15.981277164827823,15.981277164827823,-13.10511756569848,-18.856958346787216,-32.0259670002705,77.31794667727819,34.1424592120971,26.263430163151618,2.8758,2.9189,2.9917999999999996,3.005940000000001,3.006699999999998,3.0808760000000004,0.0,0.0,0.0,0.0
806,6050826,12.848400000000002,45.15260323159785,26.134678137051313,21.525370312007556,16.750250752256765,16.750250752256765,-12.076271186440666,-21.525370312007556,-33.33333333333333,78.95582329317268,35.38152610441766,27.429718875502,2.7892,2.8710999999999998,2.9579999999999997,2.9979000000000013,3.001641666666665,3.076048,0.0,0.0,0.0,0.0
807,6050827,13.12188,45.15260323159785,26.134678137051313,21.525370312007556,16.750250752256765,16.750250752256765,-11.393728222996513,-20.056585979251803,-30.347849904135842,75.22611089264649,32.559968541093184,24.773889107353515,2.6996,2.8308999999999997,2.9272500000000004,2.9921200000000017,2.9963916666666655,3.07128,0.0,0.0,0.0,0.0
808,6050828,13.04448,45.15260323159785,26.134678137051313,21.525370312007556,16.750250752256765,16.750250752256765,-12.82758620689655,-18.766066838046275,-31.060812653395143,76.26582278481014,33.346518987341774,25.514240506329116,2.613,2.7876,2.90105,2.9852800000000013,2.990949999999999,3.066788,0.0,0.0,0.0,0.0
809,6050829,12.96708,45.15260323159785,26.134678137051313,21.525370312007556,16.750250752256765,2.084152575697992,-13.344827586206897,-21.370463078848566,-31.169542591070936,77.31794667727819,34.1424592120971,26.263430163151618,2.5174,2.7420999999999998,2.8752499999999994,2.977540000000001,2.985958333333332,3.0621720000000003,0.0,0.0,0.0,0.0
810,6050830,12.574919999999999,45.30969479353681,27.70691189557995,23.195713835486927,18.522233366766976,4.168305151396002,-15.733056708160445,-26.196244700181715,-33.813145029875066,82.84776364382441,38.32581042265081,30.201066885514987,2.5021999999999998,2.6889999999999996,2.8467999999999996,2.968280000000001,2.9796333333333322,3.057316,0.0,0.0,0.0,0.0
811,6050831,12.33756,46.342010771992825,29.071492138831207,24.645445950204852,20.060180541624877,5.977192292567838,-18.39590443686007,-27.9167922821827,-41.02121361618155,86.36553743203682,40.98703471350899,32.70598076118779,2.4823999999999997,2.6358000000000006,2.8133999999999992,2.958260000000001,2.9720416666666662,3.0521520000000004,0.0,0.0,0.0,0.0
812,6050832,12.497520000000002,46.342010771992825,29.071492138831207,24.645445950204852,20.060180541624877,5.419303797468355,-16.04852686308491,-28.151883714031438,-45.64631956912029,83.98018166804295,39.182493806771255,31.007431874483892,2.4582,2.5789000000000004,2.7815499999999993,2.9481,2.9645833333333327,3.0456240000000006,0.0,0.0,0.0,0.0
813,6050833,12.30144,45.00576701268743,28.793309438470725,24.86605735896628,20.294215981277173,5.133306804615997,-18.216123499142373,-28.300751879699256,-44.024418877670826,81.83724832214766,40.43624161073826,33.095637583892625,2.4294000000000002,2.5212,2.7488999999999995,2.93808,2.9563583333333328,3.0373360000000007,0.0,0.0,0.0,0.0
814,6050834,12.37884,45.00576701268743,28.793309438470725,24.86605735896628,6.252457727093994,2.174805088223223,-19.388440860215052,-28.3452807646356,-42.96243461721351,80.70029178824511,39.558149228845345,32.263443101292204,2.4066,2.462,2.7124499999999996,2.9277599999999997,2.9486416666666666,3.0298960000000004,0.0,0.0,0.0,0.0
815,6050835,12.611040000000001,45.00576701268743,27.975830815709973,24.86605735896628,6.252457727093994,2.454991816693947,-19.099635882158225,-26.163141993957705,-43.621683967704726,77.37315875613749,35.43371522094927,29.82815057283143,2.408,2.4551,2.687,2.9171199999999997,2.941108333333333,3.0228479999999998,0.0,0.0,0.0,0.0
816,6050836,12.53364,42.89820359281437,27.139364303178482,24.86605735896628,6.252457727093994,2.454991816693947,-19.596160211850382,-23.99874843554444,-40.85707328950573,71.88143268834912,34.7056401811445,30.629888843145338,2.4156000000000004,2.449,2.6600499999999996,2.9052799999999994,2.9337666666666666,3.0152240000000003,0.0,0.0,0.0,0.0
817,6050837,12.807120000000001,42.89820359281437,27.139364303178482,24.86605735896628,5.696202531645574,3.9484286865431226,-19.074013694163675,-18.862373324615884,-40.55089820359281,68.21112006446413,31.829170024174037,27.840451248992736,2.4275999999999995,2.4429,2.6369,2.8945,2.927816666666667,3.008724,0.0,0.0,0.0,0.0
818,6050838,12.96708,38.66735271417546,27.139364303178482,24.86605735896628,5.133306804615997,4.5364106645443645,-16.622428666224284,-15.981277164827823,-34.710314367368156,54.675686430561086,30.20294468762435,26.263430163151618,2.4534000000000002,2.4413999999999993,2.6144999999999996,2.8834199999999996,2.923266666666667,3.0020760000000006,0.0,0.0,0.0,0.0
819,6050839,13.19928,38.66735271417546,27.139364303178482,24.86605735896628,6.802189210320561,5.043002345582487,-17.001946787800133,-15.965834428383713,-34.19089271932082,51.95465207193121,27.912431587177483,24.042220484753724,2.4852,2.4458999999999995,2.5940000000000003,2.8743,2.919658333333334,2.9969120000000005,0.0,0.0,0.0,0.0
820,6050840,13.39536,37.44424035686172,27.139364303178482,24.86605735896628,8.166409861325123,6.4329738058551715,-15.577235772357726,-11.850594227504237,-31.881395959065863,46.80277349768874,26.040061633281958,22.226502311248073,2.5156,2.4617999999999998,2.5753999999999997,2.86458,2.915925000000001,2.991748,0.0,0.0,0.0,0.0
821,6050841,13.163160000000001,34.70282114489181,27.139364303178482,24.86605735896628,8.166409861325123,4.391371340523878,-16.002634178465584,-14.049865229110505,-28.20151984238671,43.12034496275969,28.263426107408847,24.38259506076048,2.54,2.4778,2.5568000000000004,2.8541000000000003,2.912641666666667,2.9867080000000006,0.0,0.0,0.0,0.0
822,6050842,13.9062,34.70282114489181,27.139364303178482,24.86605735896628,11.539888682745826,6.753246753246751,-11.026741498844505,-11.899313501144174,-24.636465324384794,35.473098330241186,21.410018552875695,17.736549165120604,2.5826000000000002,2.5050999999999997,2.5420000000000007,2.84726,2.9103666666666674,2.983276000000001,0.0,0.0,0.0,0.0
823,6050843,13.39536,34.70282114489181,27.139364303178482,24.86605735896628,10.983302411873835,5.343228200371046,-15.76898118105126,-13.868613138686122,-28.7596048298573,40.639445300462235,26.040061633281958,22.226502311248073,2.5992,2.5263,2.5237499999999997,2.8385999999999996,2.906508333333334,2.979356000000001,0.0,0.0,0.0,0.0
824,6050844,13.947479999999999,34.70282114489181,27.139364303178482,24.86605735896628,10.136884942656309,5.623381428042904,-12.524271844660195,-11.637790127492655,-23.751763046544433,35.07214206437292,21.050684424713282,17.388087310395864,2.6282,2.5567,2.50935,2.8310200000000005,2.903916666666667,2.975592000000001,0.0,0.0,0.0,0.0
825,6050845,14.57184,34.70282114489181,27.139364303178482,24.86605735896628,13.987252124645893,9.667138810198288,-7.923051842191077,-10.349206349206352,-18.23972206137812,29.28470254957507,15.864022662889518,12.358356940509923,2.6738,2.5946999999999996,2.5248999999999997,2.8257000000000003,2.9019583333333334,2.972708000000001,0.0,0.0,0.0,0.0
826,6050846,14.49444,34.70282114489181,27.139364303178482,24.86605735896628,12.110481586402253,8.073654390934836,-8.65040650406504,-11.051298290056991,-18.485200232153222,29.975080099679584,16.48273406906371,12.958348166607328,2.7253999999999996,2.6327000000000003,2.54085,2.8205400000000007,2.899116666666666,2.9701280000000008,0.0,0.0,0.0,0.0
827,6050847,14.8092,34.70282114489181,27.139364303178482,24.86605735896628,12.43902439024391,9.547038327526133,-6.666666666666668,-7.568438003220608,-13.476032559541757,27.212543554006956,14.006968641114973,10.557491289198603,2.7603999999999997,2.6715000000000004,2.5572,2.8164400000000005,2.896716666666666,2.9678240000000007,0.0,0.0,0.0,0.0
828,6050848,14.10228,34.70282114489181,27.139364303178482,24.86605735896628,11.11498257839721,5.8188153310104616,-9.0818363273453,-10.452162516382698,-20.34392305450306,33.58946212952798,19.721917306988644,16.099524332235635,2.7878,2.6935000000000002,2.5674499999999996,2.809600000000001,2.893616666666667,2.965488,0.0,0.0,0.0,0.0
829,6050849,13.71012,34.70282114489181,27.139364303178482,24.86605735896628,11.11498257839721,7.421602787456448,-14.012944983818764,-14.207297384565706,-25.532511210762333,37.410613473842666,23.146405720737665,19.420398946179905,2.7786,2.7034000000000002,2.574649999999999,2.802620000000001,2.890325,2.9623920000000004,0.0,0.0,0.0,0.0
830,6050850,15.08268,34.70282114489181,27.139364303178482,24.86605735896628,12.726650701334242,9.100239479986316,-7.206349206349202,-10.66625916870415,-15.177016831108533,24.905918576804645,11.93978788915497,8.552856654122477,2.7984,2.7361000000000004,2.5989499999999994,2.7992800000000013,2.888875,2.9598120000000008,0.0,0.0,0.0,0.0
831,6050851,14.8866,34.70282114489181,24.86605735896628,24.86605735896628,11.1871365035922,9.100239479986316,-9.07658367475576,-8.208717785555203,-14.79621972829298,26.551126516464475,9.98266897746968,9.98266897746968,2.8136,2.7695,2.6236499999999996,2.793980000000001,2.88565,2.9575680000000006,0.0,0.0,0.0,0.0
832,6050852,15.041400000000001,34.70282114489181,24.86605735896628,24.86605735896628,11.1871365035922,9.100239479986316,-5.663430420711968,-6.119162640901769,-18.982768204558084,25.248713550600332,8.850771869639793,8.850771869639793,2.8226,2.7915,2.648299999999999,2.7888200000000007,2.8837500000000005,2.9556840000000006,0.0,0.0,0.0,0.0
833,6050853,15.041400000000001,34.70282114489181,24.86605735896628,24.86605735896628,9.100239479986316,9.100239479986316,-6.809462915601025,-6.330334190231364,-18.48434004474273,25.248713550600332,8.850771869639793,8.850771869639793,2.8589999999999995,2.8233999999999995,2.6748499999999997,2.78532,2.882166666666667,2.9529520000000002,0.0,0.0,0.0,0.0
834,6050854,15.08268,34.70282114489181,24.86605735896628,24.86605735896628,9.100239479986316,1.3000342114266252,-5.618340329350983,-5.861513687600643,-19.939742536291423,24.905918576804645,8.552856654122477,8.552856654122477,2.9121999999999995,2.8454,2.7010499999999995,2.7812200000000007,2.8805916666666667,2.95034,0.0,0.0,0.0,0.0
835,6050855,15.707040000000001,34.43344334433444,24.86605735896628,24.86605735896628,12.71353482260184,5.223390275952703,-3.8534428300694845,1.7719826145101951,-15.397443023902163,19.448094612352172,4.23784494086728,4.23784494086728,2.9364,2.8674000000000004,2.7310499999999993,2.780160000000001,2.880083333333333,2.947912,0.0,0.0,0.0,0.0
